DeviceID: MARS-HOMER
runTime,packetNumber,status,errorString,limb,calib,limbkinparam,limbdynparam,angle1,angle2,angle3,angle4,force,torque,epx,epy,epz,phi1,phi2,phi3,imuangle1,imuangle2,imuangle3,imuangle4,marbtn,calibbtn,target,desired,control
592.5811,38128,48,NOERROR,0,0,,,-0.971515,-2.021484,1.757813,-0.3515625,0.1748895,,,,,,,,1.108089,-0.7294856,-1.778931,-34.87038,1,,999,999,0
592.597,38129,48,NOERROR,0,0,,,-0.971515,-2.021484,1.757813,-0.3515625,0.1742901,,,,,,,,0.8418689,-0.5332296,-2.27615,-34.50331,1,,999,999,0
592.612,38130,48,NOERROR,0,0,,,-0.971515,-2.021484,1.757813,-0.3515625,0.1732411,,,,,,,,0.7280157,-0.6300601,-1.943927,-35.19982,1,,999,999,0
592.6281,38131,48,NOERROR,0,0,,,-0.971515,-2.021484,1.669922,-0.3515625,0.1727915,,,,,,,,0.8128285,-0.4204605,-1.988213,-35.19062,1,,999,999,0
592.643,38132,48,NOERROR,0,0,,,-0.971515,-2.021484,1.669922,-0.3515625,0.1726416,,,,,,,,0.7418673,-0.3079636,-2.190733,-35.2786,1,,999,999,0
592.6591,38133,48,NOERROR,0,0,,,-0.971515,-2.021484,1.669922,-0.3515625,0.1735408,,,,,,,,0.7300182,-0.1825147,-2.664489,-34.52731,1,,999,999,0
592.675,38134,48,NOERROR,0,0,,,-0.971515,-2.021484,1.669922,-0.3515625,0.1730912,,,,,,,,0.6862015,-0.5041786,-2.072953,-35.07049,1,,999,999,0
592.69,38135,48,NOERROR,0,0,,,-0.971515,-2.021484,1.669922,-0.3515625,0.1735408,,,,,,,,1.234312,-0.6453218,-1.996579,-34.75708,1,,999,999,0
592.7061,38136,48,NOERROR,0,0,,,-0.971515,-2.021484,1.669922,-0.3515625,0.1759386,,,,,,,,0.8710008,-0.477688,-2.210019,-34.66759,1,,999,999,0
592.721,38137,48,NOERROR,0,0,,,-0.971515,-2.021484,1.669922,-0.3515625,0.1748895,,,,,,,,0.7702381,-0.2660992,-1.973611,-35.00811,1,,999,999,0
592.737,38138,48,NOERROR,0,0,,,-0.971515,-2.021484,1.669922,-0.3515625,0.17444,,,,,,,,0.812792,-0.6867316,-1.884119,-34.95039,1,,999,999,0
592.752,38139,48,NOERROR,0,0,,,-0.971515,-2.021484,1.582031,-0.3515625,0.1739904,,,,,,,,0.9292471,-0.3801827,-2.09661,-35.11087,1,,999,999,0
592.768,38140,48,NOERROR,0,0,,,-0.971515,-2.021484,1.582031,-0.3515625,0.1741402,,,,,,,,0.8552374,-0.7291286,-1.671422,-35.06952,1,,999,999,0
592.783,38141,48,NOERROR,0,0,,,-0.971515,-2.021484,1.582031,-0.3515625,0.1732411,,,,,,,,0.85488,-0.2522792,-2.220891,-35.20737,1,,999,999,0
592.799,38142,48,NOERROR,0,0,,,-0.971515,-2.021484,1.582031,-0.3515625,0.1730912,,,,,,,,0.9078158,-0.3072879,-1.85485,-35.28569,1,,999,999,0
592.814,38143,48,NOERROR,0,0,,,-0.971515,-2.021484,1.582031,-0.3515625,0.1709931,,,,,,,,0.504415,-0.3643116,-2.655787,-34.26534,1,,999,999,0
592.83,38144,48,NOERROR,0,0,,,-0.971515,-2.021484,1.582031,-0.3515625,0.1706934,,,,,,,,0.771186,0.1542467,-2.861218,-34.90557,1,,999,999,0
592.846,38145,48,NOERROR,0,0,,,-0.971515,-2.021484,1.582031,-0.3515625,0.1717424,,,,,,,,0.9121963,-0.7579107,-1.783175,-34.92757,1,,999,999,0
592.861,38146,48,NOERROR,0,0,,,-0.971515,-2.021484,1.582031,-0.3515625,0.1727915,,,,,,,,0.7728887,-0.1405339,-2.096991,-35.08137,1,,999,999,0
592.877,38147,48,NOERROR,0,0,,,-0.971515,-2.021484,1.494141,-0.3515625,0.172192,,,,,,,,0.9950019,-0.1962176,-2.369433,-34.955,1,,999,999,0
592.892,38148,48,NOERROR,0,0,,,-0.971515,-2.021484,1.494141,-0.3515625,0.1729413,,,,,,,,1.079595,-0.1963137,-2.246301,-35.03717,1,,999,999,0
592.908,38149,48,NOERROR,0,0,,,-0.971515,-2.021484,1.494141,-0.3515625,0.1724918,,,,,,,,1.072398,-0.225795,-2.434605,-35.2872,1,,999,999,0
592.923,38150,48,NOERROR,0,0,,,-0.971515,-2.021484,1.494141,-0.3515625,0.1718923,,,,,,,,1.097875,-0.5067799,-2.374476,-34.80419,1,,999,999,0
592.939,38151,48,NOERROR,0,0,,,-0.971515,-2.021484,1.494141,-0.3515625,0.1690449,,,,,,,,1.034489,-0.3774924,-2.627952,-34.5316,1,,999,999,0
592.954,38152,48,NOERROR,0,0,,,-0.971515,-1.933594,1.40625,-0.3515625,0.1687452,,,,,,,,0.9519706,-0.7000602,-2.056186,-34.6274,1,,999,999,0
592.97,38153,48,NOERROR,0,0,,,-0.971515,-1.933594,1.40625,-0.3515625,0.1685953,,,,,,,,0.9363636,-0.7407921,-1.983526,-34.6333,1,,999,999,0
592.986,38154,48,NOERROR,0,0,,,-0.971515,-1.933594,1.40625,-0.3515625,0.1684455,,,,,,,,0.9382553,-0.3501287,-2.545796,-34.85957,1,,999,999,0
593.001,38155,48,NOERROR,0,0,,,-0.971515,-1.933594,1.40625,-0.3515625,0.1673964,,,,,,,,0.8506844,-0.5718231,-2.343046,-34.87798,1,,999,999,0
593.017,38156,48,NOERROR,0,0,,,-0.971515,-1.933594,1.40625,-0.3515625,0.1673964,,,,,,,,1.066785,-0.8002076,-1.844272,-35.32713,1,,999,999,0
593.032,38157,48,NOERROR,0,0,,,-0.971515,-1.933594,1.40625,-0.3515625,0.1666471,,,,,,,,0.7034387,-0.7457036,-2.161839,-35.34278,1,,999,999,0
593.048,38158,48,NOERROR,0,0,,,-0.971515,-1.933594,1.40625,-0.3515625,0.1679959,,,,,,,,0.700741,-0.1962176,-2.778969,-34.90577,1,,999,999,0
593.063,38159,48,NOERROR,0,0,,,-0.971515,-1.933594,1.40625,-0.3515625,0.1699441,,,,,,,,0.7857841,-0.112262,-2.832342,-34.94585,1,,999,999,0
593.079,38160,48,NOERROR,0,0,,,-0.971515,-1.933594,1.40625,-0.3515625,0.1712929,,,,,,,,0.7709957,-0.1962657,-2.60736,-35.21881,1,,999,999,0
