DeviceID: 
runTime,packetNumber,status,errorString,limb,calib,limbkinparam,limbdynparam,angle1,angle2,angle3,angle4,force,torque,epx,epy,epz,phi1,phi2,phi3,imuangle1,imuangle2,imuangle3,imuangle4,marbtn,calibbtn,target,desired,control
279.708,22498,48,NOERROR,0,0,,,-0.9462,-0.3515625,-0.3515625,-4.833984,-0.3644656,,,,,,,,2.114719,0.7005739,-2.128783,2.151848,1,,999,999,0
279.72,22499,48,NOERROR,0,0,,,-0.945785,-0.3515625,-0.3515625,-4.833984,-0.3637163,,,,,,,,2.000651,1.021781,-2.598331,2.466726,1,,999,999,0.0009566559
279.733,22500,48,NOERROR,0,0,,,-0.94537,-0.3515625,-0.3515625,-4.833984,-0.3617681,,,,,,,,2.175364,0.8986836,-2.861454,2.715518,1,,999,999,0.0008153729
279.745,22501,48,NOERROR,0,0,,,-0.944955,-0.3515625,-0.3515625,-4.833984,-0.3622177,,,,,,,,2.031479,1.177433,-2.683001,2.21702,1,,999,999,0.0009566559
279.757,22502,48,NOERROR,0,0,,,-0.944955,-0.3515625,-0.3515625,-4.833984,-0.3623676,,,,,,,,2.070248,0.6157591,-1.975641,2.128063,1,,999,999,0
279.77,22503,48,NOERROR,0,0,,,-0.944955,-0.3515625,-0.3515625,-4.833984,-0.3625174,,,,,,,,2.338653,0.4764029,-2.354049,2.683402,1,,999,999,0
279.782,22504,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.362967,,,,,,,,2.185703,0.7850166,-1.976733,2.09558,1,,999,999,0.0009569307
279.795,22505,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3638662,,,,,,,,2.251327,0.6995475,-2.030122,1.972127,1,,999,999,0
279.807,22506,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3667136,,,,,,,,2.016156,0.9385021,-1.953229,1.696456,1,,999,999,0
279.82,22507,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3683621,,,,,,,,2.383843,0.9821973,-2.19567,2.274643,1,,999,999,0
279.832,22508,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3727081,,,,,,,,1.945858,0.6722247,-1.660472,1.768302,1,,999,999,0
279.844,22509,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3760051,,,,,,,,1.853301,0.8286873,-2.179417,2.337532,1,,999,999,0
279.857,22510,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3788524,,,,,,,,2.221658,0.8947369,-2.254619,2.030795,1,,999,999,0
279.869,22511,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3790023,,,,,,,,2.323436,0.7002314,-2.199112,2.337092,1,,999,999,0
279.882,22512,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3797516,,,,,,,,2.326403,1.318201,-2.752427,2.048035,1,,999,999,0
279.894,22513,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3812502,,,,,,,,2.14371,0.7850166,-2.103395,2.002266,1,,999,999,0
279.907,22514,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3821494,,,,,,,,2.199748,0.6868996,-1.835782,2.164708,1,,999,999,0
279.919,22515,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3843974,,,,,,,,2.185479,1.135393,-2.610008,2.144384,1,,999,999,0
279.931,22516,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3822993,,,,,,,,2.160861,0.8142444,-1.976156,1.859076,1,,999,999,0
279.944,22517,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3808007,,,,,,,,2.088181,0.8693259,-2.218048,2.228194,1,,999,999,0
