DeviceID: MARS-HOMER
runTime,packetNumber,status,errorString,limb,calib,limbkinparam,limbdynparam,angle1,angle2,angle3,angle4,force,torque,epx,epy,epz,phi1,phi2,phi3,imuangle1,imuangle2,imuangle3,imuangle4,marbtn,calibbtn,target,desired,control
958.478,11605,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.0275747,,,,,,,,0.9387488,-1.219173,-0.8086475,-21.52281,1,,999,999,0
958.491,11606,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.0263758,,,,,,,,1.09046,-1.160581,-0.8948756,-21.94776,1,,999,999,0
958.5031,11607,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02592622,,,,,,,,0.8140285,-1.319493,-0.9337444,-21.64578,1,,999,999,0
958.5161,11608,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02547663,,,,,,,,1.106667,-0.9667483,-1.017955,-21.81974,1,,999,999,0
958.528,11609,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02592622,,,,,,,,0.8810565,-0.9930647,-1.246016,-21.58963,1,,999,999,0
958.541,11610,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02577635,,,,,,,,0.9927229,-0.8110651,-0.9156383,-21.94979,1,,999,999,0
958.553,11611,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02487718,,,,,,,,1.135153,-1.177433,-0.6615134,-21.74522,1,,999,999,0
958.5651,11612,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.023978,,,,,,,,0.7733556,-0.9421874,-1.074536,-21.63812,1,,999,999,0
958.5781,11613,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02187993,,,,,,,,1.090804,-0.9371278,-1.177666,-21.6495,1,,999,999,0
958.59,11614,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02113062,,,,,,,,1.036447,-0.7424222,-1.375539,-21.56546,1,,999,999,0
958.603,11615,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.01948213,,,,,,,,1.006173,-0.9504161,-1.228264,-21.52056,1,,999,999,0
958.6151,11616,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.01993172,,,,,,,,1.303375,-0.9251756,-0.8019544,-21.92929,1,,999,999,0
958.6281,11617,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02143034,,,,,,,,1.01007,-1.094423,-0.8508833,-21.26427,1,,999,999,0
958.6401,11618,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.0227791,,,,,,,,0.8995618,-1.279276,-0.3209069,-21.61124,1,,999,999,0
958.652,11619,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02217965,,,,,,,,0.8811569,-1.356936,-0.6702617,-21.28654,1,,999,999,0
958.665,11620,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02098075,,,,,,,,0.7959284,-1.228975,-0.6589013,-21.16125,1,,999,999,0
958.6771,11621,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02008158,,,,,,,,0.9378365,-1.203986,-0.7216731,-21.38611,1,,999,999,0
958.6901,11622,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02098075,,,,,,,,1.008741,-1.34525,-0.7153713,-21.15251,1,,999,999,0
958.702,11623,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02337855,,,,,,,,1.10605,-1.176282,-0.3244506,-21.54239,1,,999,999,0
958.715,11624,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02457745,,,,,,,,0.8397259,-0.9797981,-0.3911936,-21.26815,1,,999,999,0
958.7271,11625,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02457745,,,,,,,,0.9671027,-0.8971446,-0.4617294,-21.44654,1,,999,999,0
958.7391,11626,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02442759,,,,,,,,0.9269229,-0.6882467,-0.8840171,-21.42033,1,,999,999,0
958.7521,11627,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02262924,,,,,,,,0.9668908,-0.7988375,-0.5136964,-21.65102,1,,999,999,0
958.764,11628,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02068103,,,,,,,,0.6457417,-0.7440592,-0.8674898,-21.6619,1,,999,999,0
958.777,11629,48,NOERROR,0,0,,,-1.98453,-1.845703,1.494141,0,0.02008158,,,,,,,,0.999992,-1.000144,-0.6857789,-21.77214,1,,999,999,0
958.7891,11630,48,NOERROR,0,0,,,-1.98453,-1.845703,1.582031,0,0.02083089,,,,,,,,0.7856495,-1.066367,-0.7716722,-21.59575,1,,999,999,0
