DeviceID: MARS-HOMER
runTime,packetNumber,status,errorString,limb,calib,limbkinparam,limbdynparam,angle1,angle2,angle3,angle4,force,torque,epx,epy,epz,phi1,phi2,phi3,imuangle1,imuangle2,imuangle3,imuangle4,marbtn,calibbtn,target,desired,control,simulateAng1JumpCmd
54.165,4789,51,NOERROR,1,1,,,-23.0259,1.433048,-1.950928,-11.53538,5.961681,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-25.2858,1342.185,0
54.172,4790,51,NOERROR,1,1,,,-23.13048,1.433048,-1.950928,-11.53538,5.968425,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-25.39398,1352.911,0
54.18,4791,51,NOERROR,1,1,,,-23.23381,1.433048,-1.950928,-11.53538,5.978466,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-25.51832,1452.794,0
54.187,4792,51,NOERROR,1,1,,,-23.33839,1.433048,-1.950928,-11.53538,5.978466,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-25.62775,1368.826,0
54.195,4793,51,NOERROR,1,1,,,-23.44546,1.433048,-1.950928,-11.53538,5.987457,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-25.75352,1448.652,0
54.202,4794,51,NOERROR,1,1,,,-23.55378,1.433048,-1.950928,-11.53538,5.996449,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-25.86421,1359.84,0
54.21,4795,51,NOERROR,1,1,,,-23.665,1.433048,-1.950928,-11.53538,5.996449,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-25.9914,1439.37,0
54.217,4796,51,NOERROR,1,1,,,-23.77705,1.433048,-1.950928,-11.53538,6.002743,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-26.10332,1347.815,0
54.225,4797,51,NOERROR,1,1,,,-23.89242,1.433048,-1.950928,-11.53538,6.002743,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-26.23193,1427.061,0
54.232,4798,51,NOERROR,1,1,,,-24.00862,1.433048,-1.950928,-11.53538,6.00604,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-26.34508,1329.893,0
54.24,4799,51,NOERROR,1,1,,,-24.12482,1.433048,-1.950928,-11.53538,6.009636,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-26.47516,1431.629,0
54.247,4800,51,NOERROR,1,1,,,-24.24185,1.433048,-1.950928,-11.53538,6.009636,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-26.58954,1333.256,0
54.255,4801,51,NOERROR,1,1,,,-24.3568,1.433048,-1.950928,-11.53538,6.014732,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-26.72095,1448.601,0
54.262,4802,51,NOERROR,1,1,,,-24.4701,1.433048,-1.950928,-11.53538,6.022825,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-26.83655,1369.194,0
54.27,4803,51,NOERROR,1,1,,,-24.58381,1.433048,-1.950928,-11.53538,6.022825,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-26.96935,1469.389,0
54.277,4804,51,NOERROR,1,1,,,-24.69752,1.433048,-1.950928,-11.53538,6.02852,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-27.08616,1380.588,0
54.285,4805,51,NOERROR,1,1,,,-24.81123,1.433048,-1.950928,-11.53538,6.02852,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-27.22033,1484.504,0
54.292,4806,51,NOERROR,1,1,,,-24.9266,1.433048,-1.950928,-11.53538,6.03931,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-27.33834,1384.55,0
54.299,4807,51,NOERROR,1,1,,,-25.0457,1.433048,-1.950928,-11.53538,6.04995,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-27.45692,1361.9,0
54.307,4808,51,NOERROR,1,1,,,-25.1619,1.433048,-1.950928,-11.53538,6.04995,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-27.5931,1486.964,0
54.314,4809,51,NOERROR,1,1,,,-25.28184,1.433048,-1.950928,-11.53538,6.058492,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-27.71287,1369.306,0
54.322,4810,51,NOERROR,1,1,,,-25.40219,1.433048,-1.950928,-11.53538,6.070631,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-27.8504,1475.914,0
54.329,4811,51,NOERROR,1,1,,,-25.52544,1.433048,-1.950928,-11.53538,6.070631,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-27.97135,1357.979,0
54.337,4812,51,NOERROR,1,1,,,-25.64828,1.433048,-1.950928,-11.53538,6.082469,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-28.1103,1472.375,0
54.344,4813,51,NOERROR,1,1,,,-25.77112,1.433048,-1.950928,-11.53538,6.082469,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-28.23242,1371.257,0
54.352,4814,51,NOERROR,1,1,,,-25.89562,1.433048,-1.950928,-11.53538,6.092211,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-28.37264,1473.61,0
54.359,4815,51,NOERROR,1,1,,,-26.0168,1.433048,-1.950928,-11.53538,6.102702,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-28.49592,1393.863,0
54.367,4816,51,NOERROR,1,1,,,-26.14047,1.433048,-1.950928,-11.53538,6.102702,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-28.63747,1491.51,0
54.374,4817,51,NOERROR,1,1,,,-26.26497,1.433048,-1.950928,-11.53538,6.108996,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-28.76191,1383.766,0
54.382,4818,51,NOERROR,1,1,,,-26.38781,1.433048,-1.950928,-11.53538,6.115889,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-28.90477,1509.365,0
54.389,4819,51,NOERROR,1,1,,,-26.51231,1.433048,-1.950928,-11.53538,6.115889,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-29.03035,1397.051,0
54.397,4820,51,NOERROR,1,1,,,-26.64013,1.433048,-1.950928,-11.53538,6.120385,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-29.17452,1492.927,0
54.404,4821,51,NOERROR,1,1,,,-26.76671,1.433048,-1.950928,-11.53538,6.129527,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-29.30124,1394.274,0
54.411,4822,51,NOERROR,1,1,,,-26.89411,1.433048,-1.950928,-11.53538,6.129527,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-29.42849,1389.969,0
54.419,4823,51,NOERROR,1,1,,,-27.01986,1.433048,-1.950928,-11.53538,6.139418,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-29.57455,1519.632,0
54.426,4824,51,NOERROR,1,1,,,-27.14602,1.433048,-1.950928,-11.53538,6.139418,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-29.70292,1412.237,0
54.434,4825,51,NOERROR,1,1,,,-27.27301,1.433048,-1.950928,-11.53538,6.153655,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-29.85025,1526.846,0
54.441,4826,51,NOERROR,1,1,,,-27.40041,1.433048,-1.950928,-11.53538,6.166243,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-29.97981,1417.977,0
54.449,4827,51,NOERROR,1,1,,,-27.52865,1.345158,-1.950928,-11.53538,6.166243,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-30.12841,1533.995,0
54.456,4828,51,NOERROR,1,1,,,-27.65854,1.345158,-1.950928,-11.53538,6.178382,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-30.25899,1414.13,0
54.464,4829,51,NOERROR,1,1,,,-27.79176,1.345158,-1.950928,-11.53538,6.185276,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-30.40884,1516.722,0
54.471,4830,51,NOERROR,1,1,,,-27.92373,1.345158,-1.950928,-11.53538,6.185276,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-30.54052,1410.794,0
54.479,4831,51,NOERROR,1,1,,,-28.05819,1.345158,-1.950928,-11.53538,6.189771,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-30.69162,1520.564,0
54.486,4832,51,NOERROR,1,1,,,-28.19265,1.345158,-1.950928,-11.53538,6.189771,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-30.82437,1403.671,0
