DeviceID: MARS-HOMER
runTime,packetNumber,status,errorString,limb,calib,limbkinparam,limbdynparam,angle1,angle2,angle3,angle4,force,torque,epx,epy,epz,phi1,phi2,phi3,imuangle1,imuangle2,imuangle3,imuangle4,marbtn,calibbtn,target,desired,control
676.09,54420,48,NOERROR,0,0,,,-2.06919,0.08789063,0.2636719,0.08789063,0.0215802,,,,,,,,0.9798503,1.120009,-2.221444,-21.58046,1,,999,999,0
676.103,54421,48,NOERROR,0,0,,,-2.06919,0.08789063,0.2636719,0.08789063,0.02322869,,,,,,,,0.8808596,0.9229179,-2.101035,-21.57865,1,,999,999,0
676.1151,54422,48,NOERROR,0,0,,,-2.06919,0.08789063,0.2636719,0.08789063,0.02202979,,,,,,,,0.6721147,1.036281,-2.247368,-21.35426,1,,999,999,0
676.1281,54423,48,NOERROR,0,0,,,-2.06919,0.08789063,0.2636719,0.08789063,0.02217965,,,,,,,,0.7691704,1.076967,-2.176234,-21.82201,1,,999,999,0
676.14,54424,48,NOERROR,0,0,,,-2.068775,0.08789063,0.2636719,0.08789063,0.02113062,,,,,,,,0.7435977,0.9260819,-1.811811,-21.60828,1,,999,999,0.0009572055
676.152,54425,48,NOERROR,0,0,,,-2.068775,0.08789063,0.2636719,0.08789063,0.01963199,,,,,,,,0.87112,0.9695932,-2.030505,-21.69089,1,,999,999,0
676.165,54426,48,NOERROR,0,0,,,-2.068775,0.08789063,0.2636719,0.08789063,0.01693446,,,,,,,,0.909207,1.119189,-2.501242,-21.42945,1,,999,999,0
676.177,54427,48,NOERROR,0,0,,,-2.068775,0.08789063,0.2636719,0.08789063,0.01498625,,,,,,,,0.9688339,0.5617054,-1.512527,-21.93488,1,,999,999,0
676.19,54428,48,NOERROR,0,0,,,-2.068775,0.08789063,0.2636719,0.08789063,0.01453666,,,,,,,,1.201876,0.5451252,-1.534591,-21.85901,1,,999,999,0
676.202,54429,48,NOERROR,0,0,,,-2.068775,0.08789063,0.2636719,0.08789063,0.01213886,,,,,,,,1.02119,0.7694941,-2.255708,-21.24577,1,,999,999,0
676.215,54430,48,NOERROR,0,0,,,-2.068775,0.08789063,0.2636719,0.08789063,0.01333776,,,,,,,,0.966884,0.8268631,-2.03944,-21.60156,1,,999,999,0
676.2271,54431,48,NOERROR,0,0,,,-2.068775,0.08789063,0.2636719,0.08789063,0.01288818,,,,,,,,1.020227,0.6150079,-1.688207,-21.74164,1,,999,999,0
676.239,54432,48,NOERROR,0,0,,,-2.068775,0.08789063,0.2636719,0.08789063,0.01573556,,,,,,,,1.064624,1.050795,-2.280797,-21.51102,1,,999,999,0
